State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price
Madhya Pradesh,Jabalpur,Jabalpur APMC,Onion,Other,FAQ,25/02/2026,1678.85,1963.44,1783.67
Bihar,Gaya,Gaya APMC,Bhindi(Ladies Finger),Other,Local,25/02/2026,2066.14,2686.21,2320.71
Bihar,Muzaffarpur,Muzaffarpur APMC,Bitter gourd,Other,Local,25/02/2026,2783.03,3369.97,3003.32
Tamil Nadu,Madurai,Madurai APMC,Tomato,Other,Local,25/02/2026,1523.36,1836.87,1724.08
Assam,Guwahati,Guwahati APMC,Orange,Other,Local,25/02/2026,2704.53,3266.79,3011.67
Haryana,Hisar,Hisar APMC,Tomato,Other,Local,25/02/2026,1784.67,2252.14,2069.72
Maharashtra,Nagpur,Nagpur APMC,Black Gram (Urd Beans)(Whole),Other,FAQ,25/02/2026,5410.65,7262.83,6269.92
Karnataka,Mysore,Mysore APMC,Pomegranate,Other,Local,25/02/2026,6505.02,8482.05,7080.91
Bihar,Muzaffarpur,Muzaffarpur APMC,Pumpkin,Other,FAQ,25/02/2026,919.61,1066.41,1004.26
Madhya Pradesh,Bhopal,Bhopal APMC,Maize,Other,FAQ,25/02/2026,1582.74,2081.19,1761.13
Punjab,Amritsar,Amritsar APMC,Maize,Other,FAQ,25/02/2026,2052.42,2528.75,2256.06
Uttar Pradesh,Lucknow,Lucknow APMC,Cabbage,Other,Local,25/02/2026,1221.8,1515.59,1396.23
Madhya Pradesh,Ujjain,Ujjain APMC,Green Chilli,Other,FAQ,25/02/2026,3479.85,4007.19,3798.66
Gujarat,Rajkot,Rajkot APMC,Drumstick,Other,FAQ,25/02/2026,4287.35,5376.2,4819.88
Haryana,Hisar,Hisar APMC,Cotton,Other,FAQ,25/02/2026,4975.98,6577.37,5726.26
Assam,Silchar,Silchar APMC,Orange,Other,Local,25/02/2026,2837.41,3550.51,3157.17
Himachal Pradesh,Shimla,Shimla APMC,Apple,Other,FAQ,25/02/2026,9376.15,11691.82,10085.34
Uttarakhand,Haldwani,Haldwani APMC,Apple,Other,FAQ,25/02/2026,7566.84,9150.15,8702.17
West Bengal,Siliguri,Siliguri APMC,Bhindi(Ladies Finger),Other,Local,25/02/2026,2196.05,2686.05,2352.96
Tamil Nadu,Trichy,Trichy APMC,Drumstick,Other,FAQ,25/02/2026,4229.37,5218.24,4468.35
Assam,Guwahati,Guwahati APMC,Jute,Other,FAQ,25/02/2026,4203.83,5130.64,4712.21
Assam,Silchar,Silchar APMC,Tea,Other,Local,25/02/2026,2076.42,2467.48,2323.99
Telangana,Nizamabad,Nizamabad APMC,Green Chilli,Other,Local,25/02/2026,3349.37,4577.44,3937.99
Maharashtra,Nagpur,Nagpur APMC,Banana,Other,Local,25/02/2026,2703.51,3343.02,2927.19
Maharashtra,Nagpur,Nagpur APMC,Tomato,Other,FAQ,25/02/2026,1848.27,2553.6,2164.29
Uttar Pradesh,Varanasi,Varanasi APMC,Carrot,Other,FAQ,25/02/2026,1894.27,2506.65,2099.12
Rajasthan,Jodhpur,Jodhpur APMC,Cotton,Other,FAQ,25/02/2026,4624.28,6370.63,5309.78
Tamil Nadu,Coimbatore,Coimbatore APMC,Bitter gourd,Other,Local,25/02/2026,3488.59,4848.83,4045.28
Kerala,Thrissur,Thrissur APMC,Drumstick,Other,FAQ,25/02/2026,4077.5,5310.04,4609.11
Haryana,Ambala,Ambala APMC,Musk Melon,Other,FAQ,25/02/2026,1760.09,2198.44,2004.97
Assam,Silchar,Silchar APMC,Paddy(Common),Other,FAQ,25/02/2026,2254.32,2683.5,2382.49
Andhra Pradesh,Guntur,Guntur APMC,Coriander(Leaves),Other,FAQ,25/02/2026,3056.83,3833.76,3305.68
Andhra Pradesh,Guntur,Guntur APMC,Green Gram (Moong)(Whole),Other,FAQ,25/02/2026,7355.26,8802.32,7784.28
Maharashtra,Nagpur,Nagpur APMC,Pomegranate,Other,Local,25/02/2026,5437.76,6897.82,6009.73
Uttar Pradesh,Varanasi,Varanasi APMC,Onion,Other,FAQ,25/02/2026,1786.4,2024.97,1921.81
Odisha,Sambalpur,Sambalpur APMC,Pumpkin,Other,FAQ,25/02/2026,915.85,1184.54,1056.1
Bihar,Muzaffarpur,Muzaffarpur APMC,Carrot,Other,FAQ,25/02/2026,2042.77,2700.81,2304.3
Punjab,Patiala,Patiala APMC,Tomato,Other,FAQ,25/02/2026,1657.48,2185.94,1836.92
Maharashtra,Nagpur,Nagpur APMC,Cabbage,Other,FAQ,25/02/2026,1382.75,1692.62,1566.45
Andhra Pradesh,Visakhapatnam,Visakhapatnam APMC,Water Melon,Other,Local,25/02/2026,1251.43,1417.02,1323.35
Tamil Nadu,Madurai,Madurai APMC,Pumpkin,Other,FAQ,25/02/2026,909.38,1129.58,1019.38
Maharashtra,Mumbai,Mumbai APMC,Banana,Other,FAQ,25/02/2026,2768.98,3462.98,3043.24
Rajasthan,Jaipur,Jaipur APMC,Maize,Other,FAQ,25/02/2026,1612.98,1925.13,1819.87
Andhra Pradesh,Tirupati,Tirupati APMC,Musk Melon,Other,FAQ,25/02/2026,1692.7,1973.84,1865.33
Rajasthan,Jaipur,Jaipur APMC,Cotton,Other,FAQ,25/02/2026,4135.11,5221.74,4823.75
Odisha,Bhubaneswar,Bhubaneswar APMC,Pumpkin,Other,Local,25/02/2026,806.07,987.08,898.84
Telangana,Warangal,Warangal APMC,Maize,Other,FAQ,25/02/2026,2207.07,2479.96,2335.75
Assam,Dibrugarh,Dibrugarh APMC,Paddy(Common),Other,FAQ,25/02/2026,2097.04,2628.18,2389.63
Andhra Pradesh,Visakhapatnam,Visakhapatnam APMC,Green Gram (Moong)(Whole),Other,FAQ,25/02/2026,5458.01,7028.7,6216.6
Punjab,Jalandhar,Jalandhar APMC,Orange,Other,FAQ,25/02/2026,3224.04,4065.68,3575.9
Uttar Pradesh,Agra,Agra APMC,Onion,Other,FAQ,25/02/2026,1867.28,2411.31,2150.64
Telangana,Khammam,Khammam APMC,Maize,Other,FAQ,25/02/2026,1548.85,1871.81,1745.57
West Bengal,Durgapur,Durgapur APMC,Sweet Potato,Other,FAQ,25/02/2026,1266.64,1690.14,1477.33
Rajasthan,Jaipur,Jaipur APMC,Coriander(Leaves),Other,FAQ,25/02/2026,3052.5,3860.08,3561.98
Haryana,Hisar,Hisar APMC,Maize,Other,Local,25/02/2026,2274.06,2685.01,2553.15
Karnataka,Mangalore,Mangalore APMC,Bengal Gram(Gram)(Whole),Other,Local,25/02/2026,4254.59,5951.6,4968.38
Andhra Pradesh,Guntur,Guntur APMC,Bhindi(Ladies Finger),Other,Local,25/02/2026,2191.21,2893.18,2466.85
Maharashtra,Mumbai,Mumbai APMC,Cabbage,Other,FAQ,25/02/2026,1261.19,1567.55,1344.06
Tamil Nadu,Salem,Salem APMC,Green Chilli,Other,FAQ,25/02/2026,4488.44,5446.21,5114.26
Jammu & Kashmir,Jammu,Jammu APMC,Apple,Other,Local,25/02/2026,8868.83,11749.07,10193.92
Rajasthan,Jodhpur,Jodhpur APMC,Coriander(Leaves),Other,Local,25/02/2026,2589.12,3472.51,2964.27
Uttar Pradesh,Varanasi,Varanasi APMC,Tomato,Other,Local,25/02/2026,1465.62,1982.96,1716.97
Andhra Pradesh,Visakhapatnam,Visakhapatnam APMC,Bhindi(Ladies Finger),Other,Local,25/02/2026,2603.3,3336.14,2814.9
Uttar Pradesh,Agra,Agra APMC,Pumpkin,Other,Local,25/02/2026,942.49,1203.2,1012.23
Tamil Nadu,Coimbatore,Coimbatore APMC,Black Gram (Urd Beans)(Whole),Other,FAQ,25/02/2026,4727.16,5773.54,5246.6
Uttar Pradesh,Kanpur,Kanpur APMC,Onion,Other,FAQ,25/02/2026,2163.79,2771.03,2335.21
Maharashtra,Nashik,Nashik APMC,Cabbage,Other,FAQ,25/02/2026,1270.67,1538.92,1376.73
Andhra Pradesh,Tirupati,Tirupati APMC,Water Melon,Other,FAQ,25/02/2026,1188.49,1523.73,1300.44
Assam,Jorhat,Jorhat APMC,Paddy(Common),Other,FAQ,25/02/2026,1801.88,2034.1,1928.87
Andhra Pradesh,Vijayawada,Vijayawada APMC,Bhindi(Ladies Finger),Other,Local,25/02/2026,2674.25,3481.67,2950.94
Telangana,Hyderabad,Hyderabad APMC,Maize,Other,FAQ,25/02/2026,1633.21,1989.15,1833.59
Karnataka,Mangalore,Mangalore APMC,Onion,Other,FAQ,25/02/2026,1995.0,2477.85,2255.39
Uttar Pradesh,Kanpur,Kanpur APMC,Pumpkin,Other,FAQ,25/02/2026,977.59,1175.96,1082.44
Tamil Nadu,Salem,Salem APMC,Bitter gourd,Other,FAQ,25/02/2026,3476.11,4693.44,4038.05
West Bengal,Kolkata,Kolkata APMC,Sweet Potato,Other,FAQ,25/02/2026,1552.75,1970.46,1657.61
Andhra Pradesh,Kurnool,Kurnool APMC,Bitter gourd,Other,FAQ,25/02/2026,3297.21,4052.17,3811.93
Tamil Nadu,Coimbatore,Coimbatore APMC,Carrot,Other,Local,25/02/2026,2548.65,3248.53,2798.72
Telangana,Khammam,Khammam APMC,Green Chilli,Other,FAQ,25/02/2026,4297.94,5345.31,4595.81
Rajasthan,Udaipur,Udaipur APMC,Coriander(Leaves),Other,FAQ,25/02/2026,2500.48,3303.32,2923.47
Uttar Pradesh,Lucknow,Lucknow APMC,Maize,Other,FAQ,25/02/2026,1848.35,2535.43,2136.3
Madhya Pradesh,Indore,Indore APMC,Tomato,Other,FAQ,25/02/2026,1377.88,1627.83,1543.53
Punjab,Ludhiana,Ludhiana APMC,Orange,Other,FAQ,25/02/2026,3709.71,4946.29,4216.87
Haryana,Karnal,Karnal APMC,Carrot,Other,FAQ,25/02/2026,2425.29,3209.32,2778.39
Andhra Pradesh,Tirupati,Tirupati APMC,Green Gram (Moong)(Whole),Other,FAQ,25/02/2026,6231.21,7340.96,6743.52
Jammu & Kashmir,Anantnag,Anantnag APMC,Apple,Other,Local,25/02/2026,8773.8,10353.3,9592.79
Andhra Pradesh,Guntur,Guntur APMC,Water Melon,Other,Local,25/02/2026,980.42,1361.6,1139.02
Madhya Pradesh,Ujjain,Ujjain APMC,Cotton,Other,Local,25/02/2026,5054.92,6313.72,5658.45
Punjab,Amritsar,Amritsar APMC,Orange,Other,FAQ,25/02/2026,3747.37,4656.16,4287.12
Andhra Pradesh,Tirupati,Tirupati APMC,Jute,Other,Local,25/02/2026,5020.65,6268.71,5341.49
Bihar,Gaya,Gaya APMC,Jute,Other,FAQ,25/02/2026,3977.49,4989.02,4485.41
West Bengal,Howrah,Howrah APMC,Sweet Potato,Other,FAQ,25/02/2026,1552.99,2055.55,1793.94
Tamil Nadu,Madurai,Madurai APMC,Bitter gourd,Other,FAQ,25/02/2026,3207.34,4217.27,3558.5
Uttar Pradesh,Meerut,Meerut APMC,Lentil (Masur)(Whole),Other,Local,25/02/2026,4737.2,5744.98,5458.25
Madhya Pradesh,Ujjain,Ujjain APMC,Lentil (Masur)(Whole),Other,FAQ,25/02/2026,4870.43,6027.07,5227.87
Assam,Dibrugarh,Dibrugarh APMC,Tea,Other,FAQ,25/02/2026,2523.53,2952.15,2803.1
Telangana,Karimnagar,Karimnagar APMC,Green Chilli,Other,Local,25/02/2026,3508.1,4403.43,3966.71
Karnataka,Hubli,Hubli APMC,Bengal Gram(Gram)(Whole),Other,FAQ,25/02/2026,4178.41,5560.86,4715.38
Assam,Dibrugarh,Dibrugarh APMC,Jute,Other,FAQ,25/02/2026,4060.27,5033.83,4636.65
Karnataka,Belgaum,Belgaum APMC,Carrot,Other,Local,25/02/2026,2131.6,2805.38,2371.51
Maharashtra,Nashik,Nashik APMC,Banana,Other,FAQ,25/02/2026,2868.73,3343.91,3146.09
Maharashtra,Mumbai,Mumbai APMC,Tomato,Other,Local,25/02/2026,1873.38,2312.09,2029.29
Karnataka,Mangalore,Mangalore APMC,Drumstick,Other,FAQ,25/02/2026,3562.69,4759.79,4011.07
Rajasthan,Udaipur,Udaipur APMC,Cotton,Other,FAQ,25/02/2026,4579.34,5638.21,5368.4
West Bengal,Siliguri,Siliguri APMC,Pumpkin,Other,FAQ,25/02/2026,860.77,1025.27,925.01
Telangana,Warangal,Warangal APMC,Green Chilli,Other,Local,25/02/2026,3490.22,4402.45,3726.2
Maharashtra,Nashik,Nashik APMC,Tomato,Other,FAQ,25/02/2026,1871.9,2349.07,2063.52
Karnataka,Belgaum,Belgaum APMC,Onion,Other,FAQ,25/02/2026,1599.68,1980.88,1875.82
Karnataka,Hubli,Hubli APMC,Drumstick,Other,Local,25/02/2026,3472.26,4280.69,3854.09
Karnataka,Mysore,Mysore APMC,Drumstick,Other,FAQ,25/02/2026,3614.8,4433.31,3971.1
Karnataka,Mangalore,Mangalore APMC,Bitter gourd,Other,FAQ,25/02/2026,2902.93,3485.73,3243.2
Telangana,Karimnagar,Karimnagar APMC,Cotton,Other,FAQ,25/02/2026,5705.69,7164.74,6324.58
Andhra Pradesh,Vijayawada,Vijayawada APMC,Papaya,Other,FAQ,25/02/2026,2196.58,2842.37,2467.19
Punjab,Bathinda,Bathinda APMC,Mustard,Other,FAQ,25/02/2026,5413.42,6031.89,5705.63
Madhya Pradesh,Bhopal,Bhopal APMC,Tomato,Other,Local,25/02/2026,1605.6,1796.21,1693.96
Tamil Nadu,Madurai,Madurai APMC,Black Gram (Urd Beans)(Whole),Other,Local,25/02/2026,5030.66,6311.61,5832.11
Uttar Pradesh,Varanasi,Varanasi APMC,Pumpkin,Other,FAQ,25/02/2026,849.97,1028.37,950.54
Uttar Pradesh,Kanpur,Kanpur APMC,Lentil (Masur)(Whole),Other,FAQ,25/02/2026,4448.12,5687.01,5077.37
Odisha,Sambalpur,Sambalpur APMC,Paddy(Common),Other,FAQ,25/02/2026,1741.11,2294.41,1948.93
Andhra Pradesh,Kurnool,Kurnool APMC,Green Chilli,Other,FAQ,25/02/2026,4267.81,4867.91,4610.1
Tamil Nadu,Trichy,Trichy APMC,Green Chilli,Other,Local,25/02/2026,4956.91,5720.67,5258.18
Tamil Nadu,Chennai,Chennai APMC,Carrot,Other,FAQ,25/02/2026,2256.38,2916.49,2524.8
Uttar Pradesh,Agra,Agra APMC,Water Melon,Other,Local,25/02/2026,1035.62,1275.1,1132.49
Kerala,Kollam,Kollam APMC,Drumstick,Other,Local,25/02/2026,3863.46,4769.44,4388.36
Telangana,Nizamabad,Nizamabad APMC,Maize,Other,FAQ,25/02/2026,1643.59,2124.76,1883.79
Karnataka,Belgaum,Belgaum APMC,Green Gram (Moong)(Whole),Other,Local,25/02/2026,6804.67,8601.48,7480.37
Assam,Jorhat,Jorhat APMC,Ginger(Green),Other,FAQ,25/02/2026,5277.64,6763.62,6188.55
Gujarat,Ahmedabad,Ahmedabad APMC,Banana,Other,Local,25/02/2026,2894.36,3447.23,3053.65
Karnataka,Mysore,Mysore APMC,Cabbage,Other,FAQ,25/02/2026,1204.48,1554.68,1337.23
Tamil Nadu,Chennai,Chennai APMC,Bhindi(Ladies Finger),Other,FAQ,25/02/2026,2631.83,3542.44,3009.77
West Bengal,Kolkata,Kolkata APMC,Tea,Other,FAQ,25/02/2026,2268.71,2824.05,2540.84
Andhra Pradesh,Guntur,Guntur APMC,Jute,Other,FAQ,25/02/2026,4691.39,6162.85,5180.85
Odisha,Berhampur,Berhampur APMC,Paddy(Common),Other,Local,25/02/2026,2140.87,2718.08,2297.17
Uttar Pradesh,Meerut,Meerut APMC,Carrot,Other,FAQ,25/02/2026,2057.94,2440.91,2324.58
Gujarat,Surat,Surat APMC,Banana,Other,Local,25/02/2026,2801.6,3484.38,2983.53
Andhra Pradesh,Tirupati,Tirupati APMC,Green Chilli,Other,Local,25/02/2026,3519.22,4052.93,3762.33
Assam,Silchar,Silchar APMC,Ginger(Green),Other,Local,25/02/2026,5135.1,6336.53,5851.32
Haryana,Panipat,Panipat APMC,Musk Melon,Other,Local,25/02/2026,1940.66,2266.81,2149.19
Uttar Pradesh,Varanasi,Varanasi APMC,Water Melon,Other,Local,25/02/2026,1057.74,1308.51,1172.74
Odisha,Rourkela,Rourkela APMC,Pumpkin,Other,FAQ,25/02/2026,746.16,913.1,854.22
Karnataka,Mangalore,Mangalore APMC,Green Gram (Moong)(Whole),Other,Local,25/02/2026,7368.34,8791.96,8258.77
Bihar,Bhagalpur,Bhagalpur APMC,Jute,Other,FAQ,25/02/2026,3402.23,4061.72,3747.66
Tamil Nadu,Coimbatore,Coimbatore APMC,Pumpkin,Other,FAQ,25/02/2026,815.27,1038.84,941.86
Uttar Pradesh,Lucknow,Lucknow APMC,Tomato,Other,FAQ,25/02/2026,1380.11,1695.99,1465.11
Odisha,Bhubaneswar,Bhubaneswar APMC,Sweet Potato,Other,FAQ,25/02/2026,1632.46,2015.85,1768.88
Uttar Pradesh,Varanasi,Varanasi APMC,Lentil (Masur)(Whole),Other,Local,25/02/2026,4639.25,6125.97,5405.64
Andhra Pradesh,Visakhapatnam,Visakhapatnam APMC,Onion,Other,FAQ,25/02/2026,1616.0,1970.72,1868.9
Telangana,Karimnagar,Karimnagar APMC,Maize,Other,FAQ,25/02/2026,1955.94,2286.25,2059.93
Maharashtra,Nashik,Nashik APMC,Pomegranate,Other,FAQ,25/02/2026,5461.14,7063.81,5960.41
Andhra Pradesh,Tirupati,Tirupati APMC,Coriander(Leaves),Other,Local,25/02/2026,3204.15,4115.7,3460.4
Odisha,Cuttack,Cuttack APMC,Pumpkin,Other,FAQ,25/02/2026,838.69,1036.1,925.07
Maharashtra,Pune,Pune APMC,Drumstick,Other,Local,25/02/2026,4432.01,5784.61,5178.72
Uttarakhand,Roorkee,Roorkee APMC,Potato,Other,Local,25/02/2026,1394.09,1702.12,1579.2
Uttar Pradesh,Lucknow,Lucknow APMC,Bengal Gram(Gram)(Whole),Other,FAQ,25/02/2026,3863.97,5166.38,4311.11
Andhra Pradesh,Vijayawada,Vijayawada APMC,Green Gram (Moong)(Whole),Other,Local,25/02/2026,7310.58,9459.88,7887.02
Haryana,Rohtak,Rohtak APMC,Musk Melon,Other,Local,25/02/2026,1575.75,1814.81,1711.7
Odisha,Berhampur,Berhampur APMC,Pumpkin,Other,FAQ,25/02/2026,913.85,1071.42,966.62
Assam,Nagaon,Nagaon APMC,Ginger(Green),Other,FAQ,25/02/2026,4855.22,6336.45,5281.63
Maharashtra,Kolhapur,Kolhapur APMC,Maize,Other,FAQ,25/02/2026,2211.66,2663.97,2522.34
Bihar,Muzaffarpur,Muzaffarpur APMC,Jute,Other,FAQ,25/02/2026,3539.36,4554.09,3811.13
Karnataka,Belgaum,Belgaum APMC,Bengal Gram(Gram)(Whole),Other,FAQ,25/02/2026,5330.46,6686.57,5677.69
West Bengal,Asansol,Asansol APMC,Sweet Potato,Other,FAQ,25/02/2026,1548.29,1830.26,1693.84
Assam,Guwahati,Guwahati APMC,Paddy(Common),Other,FAQ,25/02/2026,1931.22,2536.47,2262.25
Andhra Pradesh,Tirupati,Tirupati APMC,Bhindi(Ladies Finger),Other,FAQ,25/02/2026,2268.52,2774.46,2508.56
Uttar Pradesh,Agra,Agra APMC,Lentil (Masur)(Whole),Other,Local,25/02/2026,4728.16,5674.75,5389.36
Uttar Pradesh,Lucknow,Lucknow APMC,Lentil (Masur)(Whole),Other,FAQ,25/02/2026,5486.13,6184.02,5876.73
Maharashtra,Kolhapur,Kolhapur APMC,Cabbage,Other,FAQ,25/02/2026,1285.15,1444.15,1361.57
Uttarakhand,Rudrapur,Rudrapur APMC,Apple,Other,Local,25/02/2026,8535.81,10768.44,9014.11
Andhra Pradesh,Vijayawada,Vijayawada APMC,Water Melon,Other,Local,25/02/2026,950.23,1187.83,1101.32
Punjab,Patiala,Patiala APMC,Orange,Other,FAQ,25/02/2026,3322.84,4303.63,3838.35
Tamil Nadu,Chennai,Chennai APMC,Bitter gourd,Other,FAQ,25/02/2026,3574.36,4533.16,3945.82
Assam,Jorhat,Jorhat APMC,Tea,Other,Local,25/02/2026,2241.88,2656.78,2398.59
Bihar,Gaya,Gaya APMC,Carrot,Other,Local,25/02/2026,1646.3,2097.19,1910.52
Uttar Pradesh,Meerut,Meerut APMC,Onion,Other,FAQ,25/02/2026,2217.28,2857.84,2391.85
Andhra Pradesh,Kurnool,Kurnool APMC,Musk Melon,Other,FAQ,25/02/2026,1595.34,2076.85,1832.88
Haryana,Karnal,Karnal APMC,Maize,Other,Local,25/02/2026,2233.56,2736.71,2377.41
West Bengal,Siliguri,Siliguri APMC,Sweet Potato,Other,FAQ,25/02/2026,1425.5,1736.53,1540.7
Andhra Pradesh,Vijayawada,Vijayawada APMC,Onion,Other,FAQ,25/02/2026,1904.29,2524.57,2160.04
Karnataka,Bangalore,Bangalore APMC,Drumstick,Other,FAQ,25/02/2026,3801.35,4492.44,4028.47
Andhra Pradesh,Kurnool,Kurnool APMC,Bhindi(Ladies Finger),Other,FAQ,25/02/2026,2522.92,3127.73,2761.35
Assam,Nagaon,Nagaon APMC,Tea,Other,Local,25/02/2026,2601.19,3113.63,2946.17
Karnataka,Bangalore,Bangalore APMC,Cabbage,Other,FAQ,25/02/2026,1426.93,1697.02,1522.18
Bihar,Patna,Patna APMC,Carrot,Other,FAQ,25/02/2026,2222.72,2733.99,2454.0
Bihar,Darbhanga,Darbhanga APMC,Jute,Other,FAQ,25/02/2026,4269.95,5355.47,4762.76
Punjab,Bathinda,Bathinda APMC,Orange,Other,FAQ,25/02/2026,3183.55,4325.28,3645.25
Karnataka,Belgaum,Belgaum APMC,Bitter gourd,Other,FAQ,25/02/2026,3262.08,4172.99,3516.77
Maharashtra,Pune,Pune APMC,Tomato,Other,FAQ,25/02/2026,1609.17,1860.42,1715.17
Maharashtra,Pune,Pune APMC,Orange,Other,FAQ,25/02/2026,3925.02,4967.42,4215.04
Punjab,Bathinda,Bathinda APMC,Tomato,Other,FAQ,25/02/2026,1941.04,2377.68,2202.48
Maharashtra,Kolhapur,Kolhapur APMC,Banana,Other,FAQ,25/02/2026,2389.3,3072.59,2692.47
Telangana,Hyderabad,Hyderabad APMC,Green Chilli,Other,Local,25/02/2026,4550.16,5191.26,4935.32
Uttar Pradesh,Kanpur,Kanpur APMC,Tomato,Other,Local,25/02/2026,1672.18,2059.16,1814.14
Uttar Pradesh,Meerut,Meerut APMC,Water Melon,Other,FAQ,25/02/2026,1084.51,1344.8,1260.23
Telangana,Khammam,Khammam APMC,Cotton,Other,FAQ,25/02/2026,5755.37,7433.41,6436.97
Uttar Pradesh,Agra,Agra APMC,Carrot,Other,FAQ,25/02/2026,1903.98,2310.62,2190.54
Jammu & Kashmir,Srinagar,Srinagar APMC,Apple,Other,FAQ,25/02/2026,8593.91,10560.66,9376.33
Tamil Nadu,Salem,Salem APMC,Drumstick,Other,Local,25/02/2026,3496.12,4358.86,3907.17
Assam,Guwahati,Guwahati APMC,Tea,Other,FAQ,25/02/2026,2235.27,2824.75,2436.82
Maharashtra,Pune,Pune APMC,Banana,Other,FAQ,25/02/2026,2495.91,3115.25,2628.76
Rajasthan,Kota,Kota APMC,Bengal Gram(Gram)(Whole),Other,FAQ,25/02/2026,4538.33,5838.27,5280.54
Andhra Pradesh,Kurnool,Kurnool APMC,Jute,Other,FAQ,25/02/2026,4857.5,5908.74,5332.45
Tamil Nadu,Chennai,Chennai APMC,Black Gram (Urd Beans)(Whole),Other,FAQ,25/02/2026,5062.86,6264.83,5641.12
Jammu & Kashmir,Sopore,Sopore APMC,Apple,Other,FAQ,25/02/2026,7652.41,10084.16,8606.63
West Bengal,Siliguri,Siliguri APMC,Jute,Other,FAQ,25/02/2026,3484.71,4337.85,3869.35
Karnataka,Mysore,Mysore APMC,Cotton,Other,FAQ,25/02/2026,4691.91,5947.81,5292.83
Odisha,Cuttack,Cuttack APMC,Bhindi(Ladies Finger),Other,Local,25/02/2026,2293.73,2603.97,2419.14
Andhra Pradesh,Visakhapatnam,Visakhapatnam APMC,Coffee,Other,FAQ,25/02/2026,9816.94,12326.65,10746.76
Andhra Pradesh,Visakhapatnam,Visakhapatnam APMC,Coriander(Leaves),Other,Local,25/02/2026,2812.06,3428.69,3178.98
Andhra Pradesh,Guntur,Guntur APMC,Bitter gourd,Other,FAQ,25/02/2026,2927.63,3705.84,3178.6
West Bengal,Durgapur,Durgapur APMC,Pumpkin,Other,FAQ,25/02/2026,954.66,1195.17,1019.71
Karnataka,Mangalore,Mangalore APMC,Green Chilli,Other,Local,25/02/2026,4287.79,5518.81,4931.66
Andhra Pradesh,Vijayawada,Vijayawada APMC,Drumstick,Other,FAQ,25/02/2026,4316.16,5556.38,4826.31
Tamil Nadu,Madurai,Madurai APMC,Carrot,Other,FAQ,25/02/2026,2490.77,3039.66,2813.55
Maharashtra,Pune,Pune APMC,Pomegranate,Other,Local,25/02/2026,5998.58,7123.07,6392.71
Haryana,Ambala,Ambala APMC,Onion,Other,FAQ,25/02/2026,2427.99,2909.71,2594.32
Kerala,Kozhikode,Kozhikode APMC,Paddy(Common),Other,FAQ,25/02/2026,2161.31,2524.88,2277.93
Maharashtra,Kolhapur,Kolhapur APMC,Musk Melon,Other,FAQ,25/02/2026,1915.49,2242.28,2044.53
Uttar Pradesh,Lucknow,Lucknow APMC,Pumpkin,Other,FAQ,25/02/2026,818.57,1007.99,888.78
Tamil Nadu,Coimbatore,Coimbatore APMC,Banana,Other,Local,25/02/2026,2901.18,3878.39,3270.07
Assam,Jorhat,Jorhat APMC,Jute,Other,FAQ,25/02/2026,4432.92,5575.61,5171.38
Karnataka,Hubli,Hubli APMC,Tomato,Other,Local,25/02/2026,1404.21,1777.5,1577.24
Odisha,Rourkela,Rourkela APMC,Bhindi(Ladies Finger),Other,FAQ,25/02/2026,2612.76,3254.91,2834.46
Punjab,Amritsar,Amritsar APMC,Cotton,Other,FAQ,25/02/2026,6561.53,8036.57,7587.31
Andhra Pradesh,Guntur,Guntur APMC,Coffee,Other,Local,25/02/2026,9313.08,11085.9,10216.36
Tamil Nadu,Madurai,Madurai APMC,Drumstick,Other,FAQ,25/02/2026,3753.87,4751.84,4338.9
Andhra Pradesh,Visakhapatnam,Visakhapatnam APMC,Bitter gourd,Other,FAQ,25/02/2026,3053.87,3863.64,3412.88
Karnataka,Mysore,Mysore APMC,Bengal Gram(Gram)(Whole),Other,FAQ,25/02/2026,4824.23,6285.27,5384.15
West Bengal,Howrah,Howrah APMC,Lentil (Masur)(Whole),Other,Local,25/02/2026,4278.83,5887.87,4961.9
Haryana,Rohtak,Rohtak APMC,Onion,Other,Local,25/02/2026,1869.82,2339.49,2072.49
Madhya Pradesh,Indore,Indore APMC,Coriander(Leaves),Other,FAQ,25/02/2026,3216.87,3898.12,3456.3
Kerala,Thiruvananthapuram,Thiruvananthapuram APMC,Paddy(Common),Other,FAQ,25/02/2026,2282.41,2751.8,2559.86
Bihar,Muzaffarpur,Muzaffarpur APMC,Sweet Potato,Other,Local,25/02/2026,1550.81,1905.7,1746.66
Tamil Nadu,Madurai,Madurai APMC,Banana,Other,FAQ,25/02/2026,2503.2,3062.68,2905.63
Nagaland,Dimapur,Dimapur APMC,Orange,Other,Local,25/02/2026,3932.63,5045.6,4265.44
Tamil Nadu,Chennai,Chennai APMC,Pumpkin,Other,FAQ,25/02/2026,831.2,1076.01,910.45
Madhya Pradesh,Gwalior,Gwalior APMC,Lentil (Masur)(Whole),Other,FAQ,25/02/2026,4486.28,5492.03,5086.63
Odisha,Rourkela,Rourkela APMC,Cabbage,Other,FAQ,25/02/2026,1210.26,1599.95,1337.83
Tamil Nadu,Madurai,Madurai APMC,Water Melon,Other,FAQ,25/02/2026,1049.67,1273.09,1184.97
Tamil Nadu,Madurai,Madurai APMC,Green Gram (Moong)(Whole),Other,Local,25/02/2026,6141.31,7945.71,6721.61
