n_soil,p_soil,k_soil,temperature,humidity,ph,rainfall,state,crop,yield_t_ha
27.2,47.4,37.8,23.5,75.5,7.41,1048.6,Jharkhand,mungbean,0.63
25.3,33.8,42.9,29.4,71.0,6.53,1217.9,Jharkhand,mungbean,0.63
6.1,42.3,33.3,26.1,45.8,5.64,1127.5,Jharkhand,mungbean,0.63
25.7,50.9,25.7,25.2,67.4,7.52,1292.3,Jharkhand,mungbean,0.63
21.6,36.8,19.8,27.9,69.9,6.31,1377.4,Jharkhand,mungbean,0.63
12.4,62.7,20.4,31.3,71.9,6.31,1450.7,Jharkhand,mungbean,0.63
22.2,54.3,37.5,28.1,80.3,6.41,1494.7,Jharkhand,mungbean,0.63
29.1,58.3,32.1,30.1,65.8,5.5,1145.3,Jharkhand,mungbean,0.63
53.4,43.2,40.2,28.4,62.4,7.36,1551.8,Jharkhand,blackgram,0.54
78.7,55.2,24.5,28.1,77.9,6.98,1477.0,Jharkhand,blackgram,0.54
68.9,44.9,51.9,24.1,74.9,6.22,1327.2,Jharkhand,blackgram,0.54
6.6,29.6,35.6,24.7,69.3,5.91,1300.1,Jharkhand,blackgram,0.54
81.7,36.4,53.0,29.7,67.3,6.78,1153.0,Jharkhand,blackgram,0.54
38.9,41.3,45.1,30.8,70.7,6.59,1364.7,Jharkhand,blackgram,0.54
95.9,56.1,43.8,28.4,74.8,7.04,1479.3,Jharkhand,blackgram,0.54
54.0,41.2,41.6,26.5,67.9,6.67,1273.6,Jharkhand,blackgram,0.54
48.3,38.6,42.7,29.7,77.7,7.06,1615.9,Jharkhand,blackgram,0.54
48.3,48.5,47.5,26.8,79.1,6.54,1450.6,Jharkhand,blackgram,0.54
13.7,45.0,40.7,29.1,65.1,6.46,1190.5,Jharkhand,lentil,0.72
21.9,48.2,43.3,28.7,73.8,6.17,1329.1,Jharkhand,lentil,0.72
45.3,31.0,25.3,26.5,77.7,6.93,1393.2,Jharkhand,lentil,0.72
12.8,42.8,20.9,27.2,75.6,6.44,1172.6,Jharkhand,lentil,0.72
18.4,28.8,34.6,35.5,71.2,6.29,1382.5,Jharkhand,lentil,0.72
15.8,33.8,30.0,28.7,74.7,6.42,1462.3,Jharkhand,lentil,0.72
38.7,52.4,26.9,20.3,58.0,6.93,1236.3,Jharkhand,lentil,0.72
31.5,40.5,38.1,28.1,65.7,6.91,1251.0,Jharkhand,lentil,0.72
19.4,53.2,40.1,27.4,63.2,6.31,1453.4,Jharkhand,lentil,0.72
43.3,63.1,31.3,24.0,85.8,6.8,1279.8,Jharkhand,lentil,0.72
62.5,25.0,50.1,30.2,84.3,7.06,1301.9,Jharkhand,pomegranate,9.0
77.9,57.5,49.5,28.6,73.5,6.05,1628.3,Jharkhand,pomegranate,9.0
59.3,54.6,64.8,28.7,81.4,6.03,1240.9,Jharkhand,pomegranate,9.0
85.3,33.4,26.6,21.0,70.3,6.39,1499.7,Jharkhand,pomegranate,9.0
40.2,56.5,27.9,22.4,73.1,6.53,1436.9,Jharkhand,pomegranate,9.0
36.5,44.2,23.2,19.4,86.6,7.02,1349.4,Jharkhand,pomegranate,9.0
19.5,34.5,44.5,24.6,84.5,6.81,1211.5,Jharkhand,pomegranate,9.0
28.1,50.5,48.4,28.3,85.5,6.73,1364.1,Jharkhand,pomegranate,9.0
75.3,54.8,46.9,26.1,79.7,6.55,1276.8,Jharkhand,pomegranate,9.0
62.4,36.2,39.1,23.5,80.0,6.61,1456.6,Jharkhand,pomegranate,9.0
69.6,29.2,53.2,25.3,69.1,6.61,1385.1,Jharkhand,banana,31.5
112.0,47.2,35.1,31.7,59.0,6.26,1266.6,Jharkhand,banana,31.5
59.9,44.2,44.4,27.3,77.0,6.47,1543.4,Jharkhand,banana,31.5
27.8,9.4,47.4,25.0,85.7,7.02,1438.3,Jharkhand,banana,31.5
50.3,48.1,36.0,26.2,69.4,6.63,1312.4,Jharkhand,banana,31.5
80.0,45.4,34.9,24.7,61.8,5.52,1489.9,Jharkhand,banana,31.5
52.9,25.4,44.4,23.8,71.4,5.85,1447.4,Jharkhand,banana,31.5
61.8,46.0,35.7,26.7,60.4,7.64,1412.2,Jharkhand,banana,31.5
94.1,36.8,29.5,24.5,71.6,6.44,1629.2,Jharkhand,banana,31.5
42.9,32.7,47.1,21.2,71.7,6.57,1415.0,Jharkhand,banana,31.5
67.0,63.9,31.2,24.1,76.9,6.61,1402.7,Jharkhand,mango,7.2
31.9,66.2,44.5,21.3,76.9,5.95,1489.4,Jharkhand,mango,7.2
33.7,52.1,27.8,23.1,73.1,6.19,1266.8,Jharkhand,mango,7.2
29.4,36.0,48.8,31.6,78.6,6.84,1096.7,Jharkhand,mango,7.2
59.4,32.2,24.9,22.2,77.3,6.22,1128.7,Jharkhand,mango,7.2
47.3,43.5,33.3,22.4,64.6,6.94,1038.3,Jharkhand,mango,7.2
54.6,38.6,32.4,23.1,79.9,6.99,1365.8,Jharkhand,mango,7.2
49.1,41.4,44.0,25.7,75.5,6.32,877.3,Jharkhand,mango,7.2
56.1,48.2,40.3,27.0,69.8,6.4,1375.6,Jharkhand,mango,7.2
98.9,50.1,47.1,26.6,61.3,7.11,1486.1,Jharkhand,mango,7.2
67.3,39.5,45.5,25.3,77.8,6.08,1063.5,Jharkhand,grapes,18.0
36.0,41.7,37.0,25.6,61.6,6.65,1194.5,Jharkhand,grapes,18.0
69.9,23.0,31.6,23.1,76.6,6.27,1413.7,Jharkhand,grapes,18.0
82.8,61.4,42.3,22.7,82.0,7.26,1341.0,Jharkhand,grapes,18.0
86.4,44.0,23.4,24.1,68.0,6.32,1210.0,Jharkhand,grapes,18.0
40.7,56.2,22.6,23.8,77.0,6.22,1410.1,Jharkhand,grapes,18.0
52.0,45.2,29.6,20.4,68.8,5.61,1340.0,Jharkhand,grapes,18.0
37.3,26.5,54.7,26.8,59.7,6.48,1328.6,Jharkhand,grapes,18.0
18.6,44.2,49.5,24.7,69.7,6.22,1407.8,Jharkhand,grapes,18.0
55.0,37.5,31.9,32.1,69.9,6.85,1389.8,Jharkhand,grapes,18.0
8.8,35.6,28.5,28.9,61.9,6.75,1499.5,Jharkhand,watermelon,22.5
65.6,40.0,36.0,25.6,61.3,6.59,1507.7,Jharkhand,watermelon,22.5
42.6,40.2,39.0,26.9,67.7,5.75,1182.0,Jharkhand,watermelon,22.5
13.6,49.3,44.0,26.0,66.4,6.42,1345.7,Jharkhand,watermelon,22.5
49.6,34.2,53.1,22.2,79.9,5.69,1591.2,Jharkhand,watermelon,22.5
12.2,45.6,33.4,25.5,70.9,6.8,1055.8,Jharkhand,watermelon,22.5
59.4,42.2,33.4,25.7,66.7,6.78,1404.6,Jharkhand,watermelon,22.5
64.3,47.9,52.5,23.0,89.8,6.7,1274.8,Jharkhand,watermelon,22.5
106.0,35.0,27.9,24.5,67.5,7.04,1333.1,Jharkhand,watermelon,22.5
62.0,40.8,51.7,25.0,70.4,6.16,1286.9,Jharkhand,watermelon,22.5
70.5,48.7,57.0,25.7,69.9,6.7,1279.7,Jharkhand,muskmelon,10.8
47.2,43.9,36.1,25.1,76.8,6.66,1650.1,Jharkhand,muskmelon,10.8
78.4,30.8,36.0,21.9,64.2,7.13,1308.3,Jharkhand,muskmelon,10.8
32.3,16.6,25.3,23.6,72.0,6.3,1454.8,Jharkhand,muskmelon,10.8
41.3,54.7,38.6,27.4,67.8,7.01,1150.9,Jharkhand,muskmelon,10.8
35.3,28.4,51.8,25.3,64.4,6.4,1375.8,Jharkhand,muskmelon,10.8
38.5,41.9,38.6,24.5,61.9,6.94,1279.7,Jharkhand,muskmelon,10.8
1.3,44.3,43.8,28.8,75.3,6.57,1277.0,Jharkhand,muskmelon,10.8
50.3,48.1,38.4,21.7,69.2,6.47,1051.4,Jharkhand,muskmelon,10.8
74.9,40.0,26.4,25.1,71.2,6.97,1487.6,Jharkhand,muskmelon,10.8
81.6,44.5,33.5,23.3,66.4,6.47,1346.2,Jharkhand,apple,10.8
80.6,36.9,19.8,22.4,64.2,6.01,929.1,Jharkhand,apple,10.8
91.4,13.8,34.3,28.0,76.7,5.77,1531.0,Jharkhand,apple,10.8
81.2,37.8,40.3,23.3,74.0,6.61,1277.0,Jharkhand,apple,10.8
72.9,44.0,72.1,23.3,82.7,6.07,1429.1,Jharkhand,apple,10.8
8.0,33.9,44.7,26.7,56.0,6.29,1571.5,Jharkhand,apple,10.8
80.6,51.5,63.5,20.8,68.8,6.52,1240.3,Jharkhand,apple,10.8
62.5,55.6,41.1,19.4,77.4,6.49,1023.1,Jharkhand,apple,10.8
47.7,19.2,37.1,24.5,59.8,6.63,1187.6,Jharkhand,apple,10.8
86.5,42.0,37.4,29.8,74.1,6.67,1340.2,Jharkhand,apple,10.8
53.7,44.9,55.2,15.7,86.9,6.0,1378.9,Jharkhand,orange,9.0
25.7,57.9,26.2,29.4,70.1,6.42,1161.1,Jharkhand,orange,9.0
84.4,38.2,47.2,19.8,64.9,6.63,1113.3,Jharkhand,orange,9.0
67.2,32.1,32.2,27.5,73.4,5.94,1518.5,Jharkhand,orange,9.0
70.1,15.8,37.0,27.1,71.1,4.84,1359.5,Jharkhand,orange,9.0
75.2,39.0,40.6,29.1,59.3,6.87,1400.9,Jharkhand,orange,9.0
27.5,48.4,58.1,27.0,76.4,5.97,1257.2,Jharkhand,orange,9.0
39.6,44.7,34.8,24.3,77.6,7.33,1336.9,Jharkhand,orange,9.0
28.5,40.5,41.9,28.5,69.4,6.94,1459.1,Jharkhand,orange,9.0
54.0,49.8,49.3,22.7,79.7,6.44,1312.9,Jharkhand,orange,9.0
57.8,54.9,52.4,27.4,74.2,6.45,1754.8,Jharkhand,papaya,36.0
46.3,34.6,43.0,23.3,80.4,5.76,1242.9,Jharkhand,papaya,36.0
52.0,27.9,50.4,22.1,64.3,6.16,1476.4,Jharkhand,papaya,36.0
89.0,46.3,26.9,24.1,84.6,6.51,1133.1,Jharkhand,papaya,36.0
103.9,33.2,39.3,23.9,64.4,7.15,1379.4,Jharkhand,papaya,36.0
66.3,24.6,37.0,24.1,65.4,6.73,1299.3,Jharkhand,papaya,36.0
73.9,48.6,35.6,27.4,68.3,6.11,1191.0,Jharkhand,papaya,36.0
61.7,31.1,53.8,30.9,75.8,6.62,1352.8,Jharkhand,papaya,36.0
107.5,63.5,38.0,25.4,74.6,5.91,1080.0,Jharkhand,papaya,36.0
33.2,36.4,30.6,30.4,60.2,5.83,1074.8,Jharkhand,papaya,36.0
47.1,35.2,39.2,25.9,67.0,5.97,1412.8,Jharkhand,coconut,9.0
42.0,49.4,25.2,23.8,88.3,7.59,1145.8,Jharkhand,coconut,9.0
84.1,59.4,50.6,25.8,56.6,6.54,1411.7,Jharkhand,coconut,9.0
64.8,45.7,31.9,24.5,52.8,6.95,1215.4,Jharkhand,coconut,9.0
55.0,43.0,34.4,22.8,74.0,5.61,1465.0,Jharkhand,coconut,9.0
73.2,33.4,35.1,23.0,68.9,6.4,1302.2,Jharkhand,coconut,9.0
89.0,19.0,30.9,28.2,88.4,6.07,1501.8,Jharkhand,coconut,9.0
37.0,35.3,40.1,23.9,68.6,5.82,1451.1,Jharkhand,coconut,9.0
42.0,32.0,32.2,23.8,73.2,6.53,1727.8,Jharkhand,coconut,9.0
55.1,38.8,53.4,26.7,71.2,6.43,1379.1,Jharkhand,coconut,9.0
79.5,56.1,50.3,27.4,73.7,8.02,1278.8,Jharkhand,cotton,1.62
74.0,54.1,50.4,23.7,94.5,7.84,1509.0,Jharkhand,cotton,1.62
39.9,51.8,16.9,25.3,72.9,6.78,1587.5,Jharkhand,cotton,1.62
62.1,28.5,47.5,27.2,58.0,7.67,1365.2,Jharkhand,cotton,1.62
79.7,44.9,36.6,27.3,71.2,7.15,1440.2,Jharkhand,cotton,1.62
62.9,45.6,36.3,24.3,78.2,7.73,1272.4,Jharkhand,cotton,1.62
66.3,23.1,58.0,29.4,67.3,6.82,1531.4,Jharkhand,cotton,1.62
63.5,47.6,30.1,27.7,70.8,7.15,1290.4,Jharkhand,cotton,1.62
55.8,41.2,34.1,32.8,63.6,7.25,1395.4,Jharkhand,cotton,1.62
75.2,10.0,23.1,24.4,79.4,6.87,1304.3,Jharkhand,cotton,1.62
60.3,29.9,44.7,26.6,76.0,7.26,1315.5,Jharkhand,jute,1.98
62.2,28.2,27.5,26.0,72.8,6.84,1436.3,Jharkhand,jute,1.98
65.1,60.2,36.9,25.4,74.3,5.91,1453.2,Jharkhand,jute,1.98
61.4,41.1,45.4,27.1,75.3,6.31,1585.4,Jharkhand,jute,1.98
30.8,31.8,34.5,23.8,58.0,7.32,1446.4,Jharkhand,jute,1.98
47.4,48.4,38.4,25.1,64.3,6.51,1255.2,Jharkhand,jute,1.98
40.6,51.5,31.8,30.2,66.3,5.75,1428.8,Jharkhand,jute,1.98
51.1,21.0,42.5,22.1,56.1,6.84,1573.3,Jharkhand,jute,1.98
52.1,54.5,48.0,28.0,70.6,6.2,1401.6,Jharkhand,jute,1.98
73.0,24.9,36.8,25.4,69.7,6.16,1150.1,Jharkhand,jute,1.98
53.9,36.7,35.3,27.9,61.1,6.64,1080.9,Jharkhand,coffee,0.72
58.7,12.9,31.1,25.9,60.6,5.79,1497.3,Jharkhand,coffee,0.72
28.1,38.6,54.8,26.4,72.2,6.14,1243.5,Jharkhand,coffee,0.72
56.6,16.0,50.1,26.6,58.0,7.01,1451.9,Jharkhand,coffee,0.72
68.8,66.8,41.0,30.6,72.2,6.73,1267.0,Jharkhand,coffee,0.72
22.3,18.1,39.2,25.3,62.6,6.36,1417.5,Jharkhand,coffee,0.72
85.8,31.7,43.9,31.2,78.0,6.12,1365.2,Jharkhand,coffee,0.72
63.7,47.6,40.4,27.5,80.2,5.97,1151.9,Jharkhand,coffee,0.72
72.2,38.2,48.6,29.3,57.2,6.08,1331.2,Jharkhand,coffee,0.72
39.5,34.3,27.2,24.7,64.3,6.67,1485.4,Jharkhand,coffee,0.72
68.2,71.2,49.4,28.7,71.3,6.35,1541.0,Jharkhand,tea,1.35
54.9,40.4,38.3,27.6,79.1,7.03,1304.4,Jharkhand,tea,1.35
63.6,44.0,54.6,20.6,72.1,6.18,1270.1,Jharkhand,tea,1.35
43.0,46.5,15.5,25.6,57.4,6.15,1317.9,Jharkhand,tea,1.35
51.9,48.2,52.5,31.9,71.9,7.08,1569.6,Jharkhand,tea,1.35
50.5,54.8,18.2,26.9,84.8,6.55,1321.4,Jharkhand,tea,1.35
56.1,57.6,24.1,24.8,78.7,6.66,1528.0,Jharkhand,tea,1.35
73.6,34.3,45.8,22.0,55.9,6.19,1362.0,Jharkhand,tea,1.35
43.8,42.1,40.6,20.4,67.7,6.97,1423.0,Jharkhand,tea,1.35
46.1,47.4,57.6,24.7,77.9,6.79,1278.4,Jharkhand,tea,1.35
37.3,59.8,50.9,25.2,81.7,7.08,1530.9,Jharkhand,mustard,0.85
24.1,35.1,55.7,34.0,68.9,6.6,1452.5,Jharkhand,mustard,0.85
66.9,46.4,18.4,25.3,78.4,5.62,1107.4,Jharkhand,mustard,0.85
24.5,47.8,30.7,22.4,72.4,6.18,1417.7,Jharkhand,mustard,0.85
108.3,35.6,20.6,24.6,75.9,7.0,1475.8,Jharkhand,mustard,0.85
48.1,36.6,15.5,27.8,61.5,6.9,1219.3,Jharkhand,mustard,0.85
58.3,51.5,35.6,23.8,72.0,6.48,1208.7,Jharkhand,mustard,0.85
97.3,17.7,46.5,25.6,65.4,6.97,1355.2,Jharkhand,mustard,0.85
86.4,26.4,34.8,29.0,70.4,7.07,1532.2,Jharkhand,mustard,0.85
71.2,32.7,36.5,29.7,73.2,6.7,1407.5,Jharkhand,mustard,0.85
34.3,37.2,39.2,25.7,68.8,6.35,1332.9,Jharkhand,tomato,22.5
89.2,13.6,47.0,25.7,71.5,6.3,1425.3,Jharkhand,tomato,22.5
79.0,17.2,60.9,26.4,72.9,5.8,1264.3,Jharkhand,tomato,22.5
87.2,40.8,44.2,24.6,87.8,6.42,1519.6,Jharkhand,tomato,22.5
57.0,44.2,43.5,28.8,77.9,6.26,1523.9,Jharkhand,tomato,22.5
40.2,25.8,37.1,27.2,63.8,6.46,1142.3,Jharkhand,tomato,22.5
54.6,51.7,31.6,22.3,75.0,6.11,1713.4,Jharkhand,tomato,22.5
63.8,52.3,26.9,27.4,64.0,6.41,1237.2,Jharkhand,tomato,22.5
80.8,43.9,41.2,30.1,72.1,7.02,1620.1,Jharkhand,tomato,22.5
62.8,43.1,49.5,30.3,73.0,6.18,1480.0,Jharkhand,tomato,22.5
71.4,50.3,47.0,26.6,74.1,6.85,1132.6,Jharkhand,onion,13.5
86.6,45.4,31.5,26.6,82.5,6.65,1240.2,Jharkhand,onion,13.5
34.5,69.6,22.6,27.0,67.3,7.02,1167.6,Jharkhand,onion,13.5
92.2,38.5,37.8,25.1,67.3,6.32,1457.8,Jharkhand,onion,13.5
25.6,31.0,55.0,25.7,67.4,5.86,1174.5,Jharkhand,onion,13.5
79.6,30.1,48.0,23.1,71.0,6.47,1237.0,Jharkhand,onion,13.5
61.5,14.6,39.1,27.3,65.3,6.61,1373.0,Jharkhand,onion,13.5
63.9,23.9,41.0,20.8,67.0,6.5,1381.3,Jharkhand,onion,13.5
35.8,36.6,47.9,23.1,54.8,6.76,1208.7,Jharkhand,onion,13.5
47.2,41.6,40.8,29.1,70.1,6.53,1096.1,Jharkhand,onion,13.5
72.6,31.7,72.3,25.4,75.4,6.12,1336.7,Jharkhand,potato,18.5
68.7,67.1,32.5,19.3,61.6,6.3,1278.1,Jharkhand,potato,18.5
106.6,48.7,33.5,23.7,68.4,4.77,1391.7,Jharkhand,potato,18.5
73.9,28.4,24.5,23.3,80.0,6.2,1382.3,Jharkhand,potato,18.5
92.8,19.7,37.9,27.7,78.3,6.2,1458.6,Jharkhand,potato,18.5
86.4,49.1,28.5,24.6,58.4,6.3,1529.2,Jharkhand,potato,18.5
35.6,35.4,22.4,25.6,65.4,5.22,1346.3,Jharkhand,potato,18.5
97.6,49.5,37.5,25.9,87.0,6.43,1303.4,Jharkhand,potato,18.5
70.0,28.0,40.2,28.3,80.2,5.48,1500.3,Jharkhand,potato,18.5
63.0,36.5,59.1,24.9,63.1,5.46,1458.8,Jharkhand,potato,18.5
40.3,50.0,31.5,25.8,89.7,6.06,1047.0,Jharkhand,brinjal,18.0
87.3,23.2,31.9,28.2,77.5,5.31,1298.5,Jharkhand,brinjal,18.0
77.0,64.3,27.6,29.2,66.7,7.02,1193.9,Jharkhand,brinjal,18.0
55.4,44.6,49.5,27.7,68.6,6.25,1616.8,Jharkhand,brinjal,18.0
65.5,34.3,45.4,27.9,61.2,6.74,1124.0,Jharkhand,brinjal,18.0
47.1,28.2,38.7,24.7,70.4,5.55,1338.6,Jharkhand,brinjal,18.0
38.0,67.4,36.0,25.2,77.6,7.16,1173.4,Jharkhand,brinjal,18.0
71.5,51.6,41.8,26.5,67.9,6.34,1333.8,Jharkhand,brinjal,18.0
51.5,50.7,31.3,28.6,82.6,6.68,1081.6,Jharkhand,brinjal,18.0
72.2,32.3,34.7,27.1,80.8,5.67,1358.6,Jharkhand,brinjal,18.0
99.8,26.8,38.0,24.2,77.6,5.87,1114.4,Jharkhand,green chilli,7.2
76.6,42.9,28.1,25.8,61.7,6.96,1391.7,Jharkhand,green chilli,7.2
45.7,33.0,35.4,22.8,82.7,7.08,1289.8,Jharkhand,green chilli,7.2
53.7,26.5,38.4,27.5,81.4,6.05,1097.3,Jharkhand,green chilli,7.2
39.9,46.7,39.6,29.0,72.3,7.31,1112.2,Jharkhand,green chilli,7.2
10.2,56.2,32.0,26.4,73.1,6.66,1278.9,Jharkhand,green chilli,7.2
41.0,27.6,46.0,28.3,70.0,6.2,1435.3,Jharkhand,green chilli,7.2
30.4,63.4,44.5,25.5,78.6,6.82,1385.3,Jharkhand,green chilli,7.2
22.2,44.9,54.6,24.3,79.7,6.92,1394.1,Jharkhand,green chilli,7.2
63.4,46.7,44.2,31.7,79.7,6.85,1508.6,Jharkhand,green chilli,7.2
74.2,15.0,38.8,24.1,74.6,6.22,1438.7,Jharkhand,carrot,13.5
51.6,60.4,56.5,21.7,74.6,6.27,1387.8,Jharkhand,carrot,13.5
71.7,24.7,30.3,23.5,67.6,6.24,1469.5,Jharkhand,carrot,13.5
64.4,29.5,36.8,18.9,88.2,6.51,1498.9,Jharkhand,carrot,13.5
75.9,39.6,16.2,24.3,74.8,6.53,1506.1,Jharkhand,carrot,13.5
60.0,62.1,29.4,27.6,63.8,6.96,1237.0,Jharkhand,carrot,13.5
24.9,22.2,35.3,30.7,77.9,6.72,1340.2,Jharkhand,carrot,13.5
37.5,28.8,34.5,24.1,66.7,6.02,1350.9,Jharkhand,carrot,13.5
45.0,53.6,51.2,27.8,75.9,5.72,1693.6,Jharkhand,carrot,13.5
54.4,49.5,48.3,22.9,67.0,6.7,1118.1,Jharkhand,carrot,13.5
58.2,11.3,40.1,30.1,72.0,5.77,1267.1,Jharkhand,cabbage,22.5
72.3,42.0,44.5,25.5,65.9,6.56,1360.2,Jharkhand,cabbage,22.5
80.5,34.4,40.5,25.6,90.2,6.12,1292.3,Jharkhand,cabbage,22.5
40.9,55.6,53.8,25.3,81.5,6.66,1455.3,Jharkhand,cabbage,22.5
40.1,41.9,58.7,30.4,78.4,6.98,1715.0,Jharkhand,cabbage,22.5
75.7,32.1,52.1,25.8,75.9,6.56,1243.7,Jharkhand,cabbage,22.5
66.2,51.6,47.4,27.4,70.4,5.67,1342.9,Jharkhand,cabbage,22.5
71.1,14.1,39.3,25.7,64.7,6.88,1491.6,Jharkhand,cabbage,22.5
96.3,39.7,52.9,23.5,69.0,6.84,1251.6,Jharkhand,cabbage,22.5
56.8,50.1,39.9,23.2,67.3,6.36,1438.1,Jharkhand,cabbage,22.5
53.5,10.6,47.9,27.9,63.5,5.93,1552.7,Jharkhand,cauliflower,18.0
55.2,49.0,33.1,28.0,64.6,6.71,1403.5,Jharkhand,cauliflower,18.0
18.7,41.5,32.8,29.3,73.9,6.38,1577.8,Jharkhand,cauliflower,18.0
21.9,63.1,58.8,24.8,79.1,6.74,977.2,Jharkhand,cauliflower,18.0
57.8,24.8,26.4,25.1,70.0,7.11,1237.1,Jharkhand,cauliflower,18.0
52.1,56.4,38.2,24.5,78.9,6.77,1365.0,Jharkhand,cauliflower,18.0
78.5,25.0,34.2,32.0,47.7,6.16,1172.5,Jharkhand,cauliflower,18.0
61.4,47.3,51.1,24.8,64.6,5.77,1357.2,Jharkhand,cauliflower,18.0
102.5,32.9,39.3,26.4,68.6,7.21,1531.4,Jharkhand,cauliflower,18.0
76.4,51.5,33.1,22.6,66.6,6.64,1301.3,Jharkhand,cauliflower,18.0
71.4,41.3,26.6,29.7,67.9,6.89,1222.9,Jharkhand,bottle gourd,13.5
42.4,28.9,25.7,21.8,75.0,6.04,1401.9,Jharkhand,bottle gourd,13.5
62.0,50.6,29.8,29.2,64.8,5.13,1378.5,Jharkhand,bottle gourd,13.5
42.5,58.0,43.0,25.7,73.6,6.25,1602.6,Jharkhand,bottle gourd,13.5
49.0,45.6,31.8,26.0,62.1,6.61,1359.7,Jharkhand,bottle gourd,13.5
71.0,45.6,40.3,32.1,71.9,6.52,1337.2,Jharkhand,bottle gourd,13.5
64.1,36.6,36.3,28.3,71.6,7.03,1065.9,Jharkhand,bottle gourd,13.5
90.5,50.7,39.5,25.8,77.1,5.99,1355.8,Jharkhand,bottle gourd,13.5
63.1,15.5,43.5,21.9,80.7,7.17,1576.6,Jharkhand,bottle gourd,13.5
53.6,36.0,20.2,28.0,59.9,5.78,1304.4,Jharkhand,bottle gourd,13.5
37.9,28.5,40.5,28.6,76.3,6.59,1522.0,Jharkhand,bitter gourd,10.8
62.6,33.7,32.3,27.7,63.2,6.67,1285.7,Jharkhand,bitter gourd,10.8
43.2,29.7,49.7,23.4,69.8,6.27,1508.9,Jharkhand,bitter gourd,10.8
90.8,50.9,36.2,27.0,64.7,6.61,1086.4,Jharkhand,bitter gourd,10.8
64.7,39.3,44.4,26.0,78.7,6.12,1463.5,Jharkhand,bitter gourd,10.8
69.4,53.1,51.6,23.1,76.1,5.92,1524.0,Jharkhand,bitter gourd,10.8
42.9,35.4,42.2,28.2,75.0,6.88,1351.9,Jharkhand,bitter gourd,10.8
64.9,18.8,50.3,25.1,68.6,7.47,943.7,Jharkhand,bitter gourd,10.8
61.9,13.1,43.4,23.9,48.5,7.04,1156.5,Jharkhand,bitter gourd,10.8
79.0,28.3,35.4,19.1,75.4,6.21,1295.0,Jharkhand,bitter gourd,10.8
58.1,20.2,46.9,24.3,90.4,6.26,1291.6,Jharkhand,pumpkin,13.5
32.9,20.6,48.8,29.2,67.5,6.56,1536.3,Jharkhand,pumpkin,13.5
65.8,45.8,40.9,24.0,75.1,7.43,1271.9,Jharkhand,pumpkin,13.5
77.3,42.2,34.1,28.7,78.2,6.79,1612.3,Jharkhand,pumpkin,13.5
96.7,40.6,38.9,21.7,84.3,6.46,1258.7,Jharkhand,pumpkin,13.5
41.3,28.7,57.6,28.7,60.1,5.78,1368.3,Jharkhand,pumpkin,13.5
39.7,37.0,55.5,29.2,58.3,5.99,1386.9,Jharkhand,pumpkin,13.5
82.6,30.1,43.7,24.6,86.0,6.81,1321.0,Jharkhand,pumpkin,13.5
30.1,27.3,14.7,26.8,77.3,6.86,1257.9,Jharkhand,pumpkin,13.5
85.6,59.0,33.3,29.5,73.1,6.24,1534.7,Jharkhand,pumpkin,13.5
35.9,22.2,36.0,25.3,58.9,6.75,1232.9,Jharkhand,bhindi,9.0
33.8,47.8,35.7,29.2,75.7,6.4,1514.7,Jharkhand,bhindi,9.0
68.4,39.8,45.1,27.6,63.2,7.68,1360.1,Jharkhand,bhindi,9.0
61.8,18.9,41.3,26.5,62.8,5.98,1215.1,Jharkhand,bhindi,9.0
54.1,42.6,37.8,26.9,77.4,6.77,1404.6,Jharkhand,bhindi,9.0
65.7,43.5,38.5,24.0,71.3,6.83,1447.1,Jharkhand,bhindi,9.0
70.2,34.3,37.8,25.4,67.1,6.95,1073.9,Jharkhand,bhindi,9.0
100.4,64.9,40.5,27.2,78.8,6.12,1435.1,Jharkhand,bhindi,9.0
86.4,18.4,25.6,28.3,69.8,6.31,1300.9,Jharkhand,bhindi,9.0
37.5,35.1,26.8,29.9,73.1,6.55,1450.0,Jharkhand,bhindi,9.0
115.8,27.4,21.6,25.9,57.4,6.33,1481.2,Jharkhand,garlic,7.2
90.6,21.2,30.6,27.1,78.0,6.91,1571.3,Jharkhand,garlic,7.2
74.6,38.6,50.6,26.2,74.2,6.25,1373.5,Jharkhand,garlic,7.2
27.4,52.4,29.9,23.3,53.4,6.09,1206.2,Jharkhand,garlic,7.2
64.3,24.5,35.6,24.0,57.9,6.62,1317.1,Jharkhand,garlic,7.2
60.8,50.0,40.1,25.0,79.4,6.34,1274.3,Jharkhand,garlic,7.2
73.4,30.6,51.7,26.5,84.6,6.47,1492.2,Jharkhand,garlic,7.2
27.2,55.4,46.9,24.1,78.9,5.87,1275.4,Jharkhand,garlic,7.2
43.0,51.0,52.5,24.7,61.8,6.01,1363.8,Jharkhand,garlic,7.2
60.6,35.9,31.7,30.9,67.0,6.08,1522.1,Jharkhand,garlic,7.2
54.4,46.1,31.2,27.5,77.9,5.94,1269.9,Jharkhand,ginger,9.0
41.9,33.7,56.0,26.8,87.6,7.24,1519.6,Jharkhand,ginger,9.0
89.1,53.9,57.0,27.6,77.5,6.83,1284.1,Jharkhand,ginger,9.0
76.9,55.1,34.0,23.4,67.6,7.18,1314.4,Jharkhand,ginger,9.0
37.9,27.5,31.0,23.9,60.8,6.8,1321.6,Jharkhand,ginger,9.0
70.7,12.4,50.7,25.8,76.0,7.26,1405.2,Jharkhand,ginger,9.0
